pagePath,pageviews
/events/inverness-events/?fbclid=IwAR3r_LotPBDCmZmXc_Fx36KEDc36jM9BMy7Vr0hHT5sFQfn9erwppIpCajQ,2
/blog/meet-ally-software-development-instructor-at-codeclan/,137
/blog/data-analysis-course-glasgow-launch/,42
/courses/professional-software-development/sarahs-reskilling-story/,63
/?p=20733&preview=true,3
/about-us/join-us/social-media-and-digital-marketing-specialist/,197
/courses/professional-software-development/cost-and-funding/?mc_cid=39d929350b&mc_eid=28e1668e3c,2
/blog/say-hello-to-edinburgh-cohort-33/,93
/events/glasgow/,942
/glasgow/?fbclid=IwAR19KkfyKdPzpbQjGZ4sqQ8tKz_hPPl6NaXZ9LWEf1PNkkpwZnfdcnkBtHA,2
/blog/took-back-control-coding/,149
/blog/meet-our-graduates-daniel-at-dog/?mc_cid=0b5d0b7482&mc_eid=7ed9838d88,2
/inverness/?fbclid=IwAR1szx7rxVyDxyNkl_Szw5qxGJa-iaHLFTT54g1UW32N5Db4PNFTfL0xxWA,2
/courses/professional-software-development/cost-and-funding/?mc_cid=93a9092e93&mc_eid=b7a321a23c,2
/codeclan-store/zipped-navy-blue-hoodie/,22
/glasgow/?fbclid=IwAR3cTHurV_BeJCViwYXZtaJvoMj4tOOMgtWO99WyCwOANUWtj6DmOhj4H-s,2
/about-us/join-us/,1660
/data-analysis-announcement/?mc_cid=b8adbaa012&mc_eid=b7a321a23c,3
/blog/graduate-chris-android-developer/,33
/digital-careers/?elementor-preview=18039&ver=1556268960,3
/blog/claires-coding-journey-from-hobby-to-career/?mc_cid=04e78ebf46&mc_eid=c3e3d14e74,2
/courses/glasgow/,3346
/blog/melindas-memo-july-2019/?mc_cid=2fb4f83e69&mc_eid=d9bfec8eaa,2
/?elementor-preview=15&ver=1556287172,2
/courses/professional-software-development/curriculum/?fbclid=IwAR1GOxz9Hw2yB8w3y5jy4Ki8kdx9jov0GgWZQ8FNSBAI6yxqqwwluQpjm0E,2
/brand,4
/blog/making-a-bold-statement-in-2019/,6
/courses/professional-software-development/cost-and-funding/?mc_cid=93a9092e93&mc_eid=9d37622967,3
/blog/tag/alumni/,12
/blog/new-job-in-digital-codeclan/,47
/blog/no-tech-background-no-problem-8-career-changers-from-different-backgrounds/?mc_cid=93a9092e93&mc_eid=e7ac6db3f7,2
/blog/tag/python/,7
/data-analysis-announcement/?mc_cid=b8adbaa012&mc_eid=c39e345940,3
/blog/500-graduates-in-employment/?hss_channel=tw-121933132,8
/blog/how-i-discovered-code/?fbclid=IwAR2b-hq4AyaXrH5G9mZVAAC9uSX8z0QiqV9CGEuLcqrDO8FL6q6-hThtuVE,3
/blog/codeclan-finalist-in-scottish-financial-technology-awards/,36
/?fbclid=IwAR3CHdObWKs3rt2wdPome-aQmFKcF3U4t2yeRWJ2H1l_zI7RsSVcJrEzD3I,3
/?p=19898&preview=true,8
/courses/full-stack-web-development/apply-inverness/course_application_hie_1,59
/blog/9-websites-start-coding-journey/?mc_cid=6eb5122af8&mc_eid=62ef5dbe97,2
/store,3
/courses/intro-to-r/,1467
/courses/professional-software-development/apply/course_application_1,664
/courses/professional-software-development/?mc_cid=fd09f18f12&mc_eid=c200c86743,2
/scotland/,14
/blog/took-back-control-coding/,154
/events/info-taster-session-events/?mc_cid=0b5d0b7482&mc_eid=6f6734f9a3,3
/enquire/,1800
/inverness/?fbclid=IwAR1szx7rxVyDxyNkl_Szw5qxGJa-iaHLFTT54g1UW32N5Db4PNFTfL0xxWA,2
/inverness/?fbclid=IwAR2PUesPYgjK5TGaeGfe3R6sIiH1_k692zlG7_AEPa-Yf2OYOl2HN3_UGl4,2
/?fbclid=IwAR1A4TetFRGF1Sxv20ffYsCsCIdBaAvF4j2XOEHek1HmjsjeMlZr2dCMIyg,1
/careers-support/,4
/blog/category/events/,2
/?elementor-preview=15&ver=1558075627,1
/data-analysis-announcement/?mc_cid=b8adbaa012&mc_eid=00797c0c87,2
/courses/professional-software-development/cost-and-funding/?mc_cid=fd09f18f12&mc_eid=70e12e565e,3
/blog/meet-our-graduates-alex-junior-software-developer/?mc_cid=39d929350b&mc_eid=[UNIQID,12
/?fbclid=IwAR04Dtda2BWnT-PtHv-zVsAvdUKLmFYp_k9trbx5ZVZYr6KwZrOR1GrLv_I,1
/digital-careers/?fbclid=IwAR3gpL9EPc2VMhKeZ2gJXV0IpBLZowRGVd8MikYgfMavDzgEAhApyyboqOE,3
/blog/codeclan-highlands-gets-a-space-in-wasps/?fbclid=IwAR1PnqDcKPXntCyVmyB65OnPJl4yEVuLSUy-YgGCZC9I-CjGdxSHZA3AFgw,2
/courses/thank-you-for-joining-our-bespoke-course/,11
/?p=18469&preview=true,2
/?s=vicky,2
/blog/graduate-milestone-diversity/,20
/about-us/join-us/technical-writer-for-data/?fbclid=IwAR0eMP0vT08rDf3LDr2-p6Uc2885f_LJvsc5gm545LLrVLeN0_VdjTG0cP4,13
/blog/author/jonathan/page/5/,2
/blog/finding-creativity-through-code-meet-richard-product-manager-at-neu/?mc_cid=39d929350b&mc_eid=764bf46587,2
/about-us/join-us/technical-writer-for-data/?fbclid=IwAR0eMP0vT08rDf3LDr2-p6Uc2885f_LJvsc5gm545LLrVLeN0_VdjTG0cP4,14
/15668-2/,3
/?fbclid=IwAR08frfVROp5omKJA_oH1rVUHYNj5Xs2X3ezjTnGGoVegZU58yJnYZCZB5c,1
/?fbclid=IwAR1AdrsFFneIpCFlg5FOb60tT-DQZd_FDp-X0VBEsr2H87B5I4MF6dRhnO4,1
/blog/new-funding-opens-up-careers-in-coding/?fbclid=IwAR0ny6W8MRUxs2C9ApF6fY7SS18lDGwr1A2mS7ksBtF8dmNCwp0pclz3Ino,8
/blog/an-app-to-put-charity-shops-on-the-map/?fbclid=IwAR2jSPMf9xRdsypb0u8zntMO1t08ubWTSrlnRnrjiKqWInOleABT4HtdyoQ,2
/about-us/join-us/business-and-finance-operations-administrator/,76
/?s=Funding+options+,2
/digital-careers/software-developer/?fbclid=IwAR028rESaUgonr2PCY8R0NXb1ZzMwMyYzlV48k9fbIEaSXQRlxbXJRCmyWQ,2
/?fbclid=IwAR2pue5phwy2LaT4qkplGGeZCTiDesNUWuWSAYM4wHcVWscDxSAGSAddCb4,3
/kh,2
/courses/professional-software-development/cost-and-funding/?mc_cid=93a9092e93&mc_eid=84bbeb6ccc,7
/data-analysis-announcement/?mc_cid=b8adbaa012&mc_eid=b9acf89be0,5
/?fbclid=IwAR01qY-wR_viZORC59sI_FfLo0VCJAz6uVwRQ53H_PNJbhDkNmH-5O2pFVE,1
/inverness/?fbclid=IwAR3jQkBkZ5JE7d62L05ogWN5Zv0Z8gjL-q8Kjn332unnnCtQG5EqoJFweeE,2
/blog/category/data-analysis/,7
/events/info-taster-session-events/?preview_id=15742&preview_nonce=26571524ed&preview=true,7
/blog/getting-job-in-tech-tips/?fbclid=IwAR1aydLUPbrOnfCZcAAwJhTOQ6M-_wilTrbbgkJA-rB4YCSPTuH0UZ-0UeU,2
/courses/edaid-apply/,576
/courses/thank-you-for-joining-our-programming-with-r-course/,6
/courses/professional-software-development/cost-and-funding/,3334
/blog/experience-last-thing-need/,10
/blog/melindas-memo-july-2019/?mc_cid=2fb4f83e69&mc_eid=73c83eca1a,2
/blog/congratulations-cohort-e29-graduates/,188
/about-us/join-us/careers-service-assistant/?fbclid=IwAR3EAMe2X9ZJ2lS40w48ds28aovfJkelwykKhBrUwn9o3BVjwKqY-JtVTVU,2
/?mc_cid=669771da32&mc_eid=[UNIQID,12
/courses/full-stack-web-development/cost-and-funding/,743
/?p=21341&preview=true&_thumbnail_id=21343,3
/blog/finding-creativity-through-code-meet-richard-product-manager-at-neu/?fbclid=IwAR3gELz52sAcTgla8uCKHkgIzpQOsZtgSqt4WBaw7qRiUHs1jBFAP9lZNrA,2
/courses/edaid-apply/psd/course_application_1,5
/courses/professional-software-development/?mc_cid=fd09f18f12&mc_eid=e6887b462d,2
/blog/page/8/,21
/data-analysis-announcement/?mc_cid=b8adbaa012&mc_eid=01b96f9c31,2
/glasgow/?fbclid=IwAR3tHypG3jxrO5tehR4xUeNWnP2d9n0EZcyUkzmMDuej5-BsWwvatqkB4s0,2
/blog/scottish-companies-tech-gender-gap/,98
/?customize_changeset_uuid=4efe38bd-f58a-48cc-99a8-f4fb8a01f5ed&customize_theme=codeclan_v201&customize_messenger_channel=preview-0,1
/courses/agile-for-effective-teams/?fbclid=IwAR0Zxj9rqYk-y8vRGfVBMq3snrNfbA9HBdVvN2o7ffSclTyNJtM_D89iWAQ,2
/blog/kates-project-diary-an-android-food-tracking-app/,27
/events/glasgow/,1351
/inverness/?fbclid=IwAR2EQii-e76DUuIIZSbP5fNL8Sg6q1eCds8r0CiBCSKjsUKdpzoyJCTuwGo,2
/blog/data-science-r-programming/,30
/blog/new-funding-opens-up-careers-in-coding/?fbclid=IwAR1q5_i8rkqT_1xHKibG2axgCfDWSan4dgZLGQvQ8Mb-Z9c3dmjvJnkUvbE,2
/admissions-track-data/?elementor-preview=18536&ver=1554906058,2
/data-analysis-announcement/?mc_cid=b8adbaa012&mc_eid=4935973e23,2
/?fbclid=IwAR08frfVROp5omKJA_oH1rVUHYNj5Xs2X3ezjTnGGoVegZU58yJnYZCZB5c,1
/data-analysis-announcement/apply-for-data-analysis/?fbclid=IwAR0pcfuWM_vTgkKt9srockNwroPSBt5dSQPI3D9lg_bovL_ZAtVbGXsYwqk,2
/courses/full-stack-web-development/?mc_cid=fd09f18f12&mc_eid=88d498705d,3
/?fbclid=IwAR0rp3_7eEFd-UL5Vl9xrkkHgl5eSF8Ze4lh_1Yqe8cxWjTFzaqJgDwXk_o,1
/blog/good-news-for-the-next-gen-of-digital-as-grants-awarded-by-digital-xtra-fund/,134
/blog/finding-creativity-through-code-meet-richard-product-manager-at-neu/?mc_cid=39d929350b&mc_eid=39a0cc0ee0,2
/?elementor-preview=15&ver=1551527209,1
/courses/professional-software-development/cost-and-funding/?mc_cid=39d929350b&mc_eid=88e46d9b06,2
/digital-careers/?elementor-preview=18039&ver=1554994108,2
/blog/codeclan-highlands-gets-a-space-in-wasps/?fbclid=IwAR2RuLXMWh0lQPaHEioquZ5ZCrWkQ52o1Lcym7kGGqOuAojz3GU8VXBPtTE,4
/glasgow/?fbclid=IwAR0-TP6TnRWnO7e6WWsYuXVplyWSqoQld15LHXO0T7m793K_vOpHuDKQ-Z8,2
/?fbclid=IwAR0V3AxX8fu7fvQJW7OIWer2jCyxjsVma6PnSuiiLN6WhUvdgRMggv9sBpY,1
/blog/how-i-discovered-code/?fbclid=IwAR2b-hq4AyaXrH5G9mZVAAC9uSX8z0QiqV9CGEuLcqrDO8FL6q6-hThtuVE,3
/the-codeclan-experience/codeclans-culture/,2
/blog/meet-our-graduates-daniel-at-dog/,323
/inverness/?mc_cid=4f230ab388&mc_eid=6b4f005285,2
/blog/category/whats-new/,150
/courses/professional-software-development/cost-and-funding/?mc_cid=2371f5b213&mc_eid=5d5217ef38,2
/blog/overcoming-your-interview-fears/,60
/?elementor-preview=15&ver=1558297851,1
/blog/author/codeclan/,22
/courses/professional-software-development/cost-and-funding/?mc_cid=fd09f18f12&mc_eid=b52b1da4ac,2
/?page_id=18011&elementor-preview=18011&ver=1553449597,2
/data-analysis-announcement/?preview_id=16764&preview_nonce=15fe7f5163&preview=true,2
/courses/professional-software-development/cost-and-funding/?fbclid=IwAR3zM6VTwfTar_rAK3VNt_wdD9c2O5oKMcViv3REfodTuIQZm9AtBMocIQ8,2
/blog/day-life-software-developer/,53
/events/inverness-events/?mc_cid=4f230ab388&mc_eid=b160aa4411,18
/courses/full-stack-web-development/?fbclid=IwAR1SZr8QepobCMUd7E55WWSIXGbYM12AlaEaUy87_5Lb2h6hjaPwza6wvbM,2
/blog/codeclan-glasgow-employer-partners/,51
/?s=Python,2
/blog/category/careers-in-tech/,323
/blog/meet-our-graduates-alex-junior-software-developer/?mc_cid=39d929350b&mc_eid=c844305ffb,2
/inverness/?mc_cid=4f230ab388&mc_eid=372fc97a84,2
/blog/congratulations-cohort-e29-graduates/?fbclid=IwAR17NjG7PjRy2K6b50aeX4Ib5bnAXyJUvmbvSoRAQVhHNObTE2IsXNQ8Jn0,3
/blog/whats-on-at-codeclan-this-april/,36
/events/info-taster-session-events/?fbclid=IwAR1F83kOOPLHsZZ8Ichj9B9Frh8ZdLtgseYYK9keWetLycPP7AEuIWmOt7M,2
/?fbclid=IwAR08frfVROp5omKJA_oH1rVUHYNj5Xs2X3ezjTnGGoVegZU58yJnYZCZB5c,1
/for-employers/client-xperience/,297
/blog/congratulations-cohort-e29-graduates/,188
/blog/no-tech-background-no-problem-8-career-changers-from-different-backgrounds/?mc_cid=93a9092e93&mc_eid=f053a8cbc8,4
/blog/meet-our-graduates-daniel-at-dog/?mc_cid=0b5d0b7482&mc_eid=9055686d5f,2
/blog/towards-a-diverse-tech-industry-meet-vicky-junior-software-developer/?fbclid=IwAR1K9HsRuPvCZ2VCAENICg5fOyhrH0dGE8k7rFbtIyi72GKqI7TMEyMwxK8,3
/events/inverness-events/?mc_cid=4f230ab388&mc_eid=[UNIQID],2
/inverness-events/,24
/codeclan-store/light-blue-c-t-shirt/,9
/blog/suzanne-qa-engineer/,18
/courses/full-stack-web-development/?fbclid=IwAR1oSVZhucGlFMC43D7I6uI9YSs-FhtS6bBdxh4nOCLLSmb8VCETZ1B1ZKI,2
/courses/professional-software-development/apply/?mc_cid=b3adfbf029&mc_eid=6d9e2a0d62,2
/?elementor-preview=15&ver=1558075627,1
/data-analysis-announcement/?mc_cid=b8adbaa012&mc_eid=3e279c3ed1,2
/blog/meet-our-graduates-alex-junior-software-developer/?mc_cid=39d929350b&mc_eid=6aa7580b3c,2
/the-codeclan-experience/the-alumni/,917
/events/inverness-events/?mc_cid=4f230ab388&mc_eid=86349eb13f,2
/blog/page/19/,6
/blog/category/data-analysis/,7
/blog/page/4/,81
/blog/category/careers-in-tech/page/3/,25
/blog/category/employers/page/2/,30
/courses/agile-for-effective-teams/?fbclid=IwAR0Zxj9rqYk-y8vRGfVBMq3snrNfbA9HBdVvN2o7ffSclTyNJtM_D89iWAQ,2
/blog/congratulations-cohort-e29-graduates/?fbclid=IwAR17NjG7PjRy2K6b50aeX4Ib5bnAXyJUvmbvSoRAQVhHNObTE2IsXNQ8Jn0,3
/courses/short-ux-fundamentals-course/ux-fundamentals-payment/,2
/for-employers/hire-with-codeclan/,642
/?fbclid=IwAR0TXWXFdPRp-3Xh3wS7lU7TzMb6N7YdePVsyDy8H4zXT4bFzGnwAWzUfqs,1
/data-analysis-announcement/?fbclid=IwAR35NX90TUcJS69tm-5_8ojVM3-HSG0tq3I7IZbuKwe120x6G79GspbgMSE,2
/admissions-track/,1675
/?elementor-preview=15&ver=1558000720,1
/events/inverness/,8
/data-analysis-announcement/?mc_cid=b8adbaa012&mc_eid=fa586fdf3d,2
/courses/professional-software-development/?fbclid=IwAR2z9VMcGLefqNNUk6ql_dUDosHw8vByHCw0VWlnKisY0lv5PQsijhPzPcI,2
/blog/melindas-memo-august-2019/?mc_cid=ee6dba1b4b&mc_eid=a3855c41c8,3
/blog/melindas-memo-august-2019/,55
/blog/day-life-software-developer/,56
/edinburgh/?preview_nonce=2c62271e4e&preview=true,2
/?s=inoapps,2
/blog/how-i-discovered-code/?fbclid=IwAR2b-hq4AyaXrH5G9mZVAAC9uSX8z0QiqV9CGEuLcqrDO8FL6q6-hThtuVE,3
/courses/edaid-apply/?mc_cid=fd09f18f12&mc_eid=9f6afb26b0,2
/courses/short-ux-fundamentals-course/ux-fundamentals-payment/,2
/courses/full-stack-web-development/,5535
/courses/full-stack-web-development/apply-inverness/course_application_hie_2,52
/blog/free-courses-launched-techmums/,112
/?elementor-preview=15&ver=1558000690,1
/blog/codeclan-students-meet-employers-at-speed-networking-event/,75
/blog/author/jonathan/,28
/events/info-taster-session-events/?preview_id=15742&preview_nonce=26571524ed&preview=true,7
/digital-careers/product-owner/?fbclid=IwAR0c6e6efgAMT0XDA2HeE5tQlShFZANjtrPgjbFpa484uw3QAie_hgTUFqQ,2
/data-analysis-announcement/?mc_cid=b8adbaa012&mc_eid=8da2749711,2
/blog/data-science-r-programming/,32
/blog/congratulations-scottish-digital-tech-sector/,28
/blog/tag/coding/page/4/,4
/blog/codeclan-students-changed-career/,60
/?elementor-preview=15&ver=1558075818,1
/?fbclid=IwAR2FUpir-9NNcmdOcAgtse_8d5Y9XYMGan45baUwcgX8qi9hAHGGKHOZ6j4,2
/events/info-taster-session-events/?fbclid=IwAR339NKczktMSJLV911-XAHc8Ko_ZYC_VImXN1PXHYR3DByhIWXvWbV4XvM,3
/?s=Kirsten,2
/courses/professional-software-development/?fbclid=IwAR14LEaGZBbfX5aKVlxcGOyGOevUMfaP7OqOQSoIgkG6m1gJCm4uMDWx2KE,2
/data-analysis-announcement/cost-and-funding/?mc_cid=fd09f18f12&mc_eid=a29ad180b1,2
/edinburgh/?preview_nonce=2c62271e4e&preview=true,2
/?s=Funding+options+,2
/blog/author/lillian/page/2/,6
/?fbclid=IwAR0fHimaNobbwAsNyS7-HTVTe-Rvg5syjQaq9Bwb8jdhPaBsHsAu6PPm8LI,1
/courses/professional-software-development/?mc_cid=04e78ebf46&mc_eid=f29e5546d3,2
/blog/three-social-impact-initiatives-we-support-and-why-you-should-too/,62
/blog/author/rick/,2
/blog/new-funding-opens-up-careers-in-coding/?fbclid=IwAR2-g4KE0ReKEpTj_am3jXpOv5OTXxZp-s9TxtN7SfTTRa5FcmatSnbPlgI,2
/blog/meet-our-graduates-daniel-at-dog/?mc_cid=0b5d0b7482&mc_eid=40cd932ff0,2
/inverness/?fbclid=IwAR1HjOJDEKnOfSv0mNavP5QciHuZyfGNBNOypzHK6zFU6LNzLEu9dCCUodQ,2
/blog/page/15/,12
/courses/thank-you-for-joining-our-understanding-programming​-course/,5
/?fbclid=IwAR1mQqv5apmaPLkTrY2zAvhMiGjVLEgu8612QTlPQfw8GhRdtL7wgFTyWYM,1
/blog/meet-our-partners-inoapps/,42
/blog/codeclan-students-meet-employers-at-speed-networking-event/,75
/blog/meet-our-graduates-alex-junior-software-developer/?mc_cid=39d929350b&mc_eid=5eaf4e654c,4
/blog/peter-support-engineer-freeagent/,121
/blog/codeclan-students-meet-employers-at-speed-networking-event/,75
/events/info-taster-session-events/?preview_id=15742&preview_nonce=26571524ed&preview=true,7
/blog/welcome-to-our-commercial-director/,55
/courses/professional-software-development/application-and-dates/,2799
/blog/author/codeclan/page/2/,3
/blog/new-career-in-tech-autumn/,204
/courses/professional-software-development/course-cost-faqs/,51
/inverness/,2608
/blog/find-inspiration-kats-student-project/,7
/courses/professional-software-development/cost-and-funding/?mc_cid=2371f5b213&mc_eid=4f08481772,2
/data-analysis-announcement/?mc_cid=b8adbaa012&mc_eid=dee74d3930,2
/data-analysis-announcement/?mc_cid=b8adbaa012&mc_eid=6e299fb606,3
/digital-careers/product-owner/?fbclid=IwAR0c6e6efgAMT0XDA2HeE5tQlShFZANjtrPgjbFpa484uw3QAie_hgTUFqQ,2
/courses/?mc_cid=45d309ea09&mc_eid=e200d63a31,2
/courses/professional-software-development/apply/?mc_cid=b3adfbf029&mc_eid=6d9e2a0d62,2
/blog/leaving-oil-gas-for-a-career-in-tech-roberts-story/?fbclid=IwAR0uWnkDru2K2n66RA4E6dLEBdgCZB38Yq6_E2xBgy5y_TSG0k3IQxCDs5E,2
/courses/visualisation-r/,289
/digital-careers/product-owner/,260
/courses/full-stack-web-development/apply-inverness/course_application_hie_1,60
/blog/finding-creativity-through-code-meet-richard-product-manager-at-neu/?mc_cid=39d929350b&mc_eid=764bf46587,2
/about/,60
/courses/inverness/,540
/brand,4
/nikos,17
/blog/melindas-memo-july-2019/?mc_cid=2fb4f83e69&mc_eid=d9bfec8eaa,2
/blog/meet-our-grads-alex-self-published-game-developer/?fbclid=IwAR1Vg8n9jd4MPJPv6Ep0cCitd9rJwQtzeLIPwMwSTDORUvPdlupalnWOY1s,2
/inverness/?mc_cid=4f230ab388&mc_eid=[UNIQID],3
/?fbclid=IwAR1aECmdF9P_23wdEQcdjZAvM75EV9a4DovuoJXGvRDDrLsmuvdWVWvg6YM,1
/?p=17310&preview_nonce=97a52d8871&preview=true,14
/blog/page/18/,11
/pre,2
/digital-careers/?elementor-preview=18039&ver=1556268960,3
/blog/codeclan-second-anniversary/,7
/about-us/become-a-ta-data/,134
/data-analysis-announcement/?mc_cid=b8adbaa012&mc_eid=7c9d1b95d2,2
/data-analysis-announcement/?mc_cid=b8adbaa012&mc_eid=4b601ba1f9,2
/codeclan-store/ultra-thick-navy-blue-hoodie/,24
/inverness/?mc_cid=4f230ab388&mc_eid=471abb0397,2
/?fbclid=IwAR0KQOuUs1ttSZJ06uIODK3i0egood-wTcQrY_7ABlEUKhtu4HVnOr5sls4,1
/courses/professional-software-development/cost-and-funding/?mc_cid=fd09f18f12&mc_eid=4eae11a7d7,3
/data-analysis/cost-and-funding/,2
/blog/,2799
/blog/melindas-memo-august-2019/,55
/glasgow/?fbclid=IwAR3tHypG3jxrO5tehR4xUeNWnP2d9n0EZcyUkzmMDuej5-BsWwvatqkB4s0,2
/blog/7-celebrities-didnt-know-code/,1064
/courses/professional-software-development/?mc_cid=669771da32&mc_eid=e869f466a7,2
/blog/tag/coding/page/4/,4
/?elementor-preview=15&ver=1549022133,1
/for-employers/hire-with-codeclan/,845
/blog/meet-our-graduates-alex-junior-software-developer/?fbclid=IwAR1LvXN109bAgvf-spWdFb4KhjDzFj9YwMfkIGTZb57J_7MbLdfdPWsI9CU,2
/blog/claires-coding-journey-from-hobby-to-career/?mc_cid=04e78ebf46&mc_eid=c043f7714f,2
/blog/category/inspiring-stories/page/3/,38
/?p=18469&preview=true,2
/courses/?mc_cid=45d309ea09&mc_eid=e200d63a31,2
/blog/new-funding-opens-up-careers-in-coding/,448
