date,pagePath,exits,pageviews
2019-05-06,/glasgow/?fbclid=IwAR1TfWHIaEhK7bDgLscMeLqatKKobsx2uG5c-mSeoEozljnLNII71ZGugqg,1,1
2019-05-06,/glasgow/?fbclid=IwAR1vGlFtsvM55T-5tk8BgLdPn6kAIioBKFFFWrv-8RLACsfvIXlojqoSjqc,17,18
2019-05-06,/glasgow/?fbclid=IwAR2pXjAVka8-LHvS6PuEkdtjpPPsHxYeG1PNiwn3cqp0rtOpf35Fzt7crIw,2,3
2019-05-06,/glasgow/?fbclid=IwAR3q7xUG_quXCsOVKzPBcGS6jmwYkbLU2Y10T4kxfVfNRiotBmjwdF-53z8,3,8
2019-05-06,/highlands-academy/,3,4
2019-05-06,/inverness/,2,3
2019-05-06,/nikos,1,1
2019-05-06,/pre-course-work/,7,9
2019-05-06,/site-map/,0,1
2019-05-06,/students/5,0,2
2019-05-06,/tech-boom/,1,1
2019-05-06,/the-codeclan-experience/,2,2
2019-05-06,/the-codeclan-experience/a-typical-day/,1,1
2019-05-06,/the-codeclan-experience/the-alumni/,0,1
2019-05-07,/,1,2
2019-05-07,/about-us/,1,1
2019-05-07,/about-us/become-an-instructor/,1,1
2019-05-07,/about-us/become-an-instructor/part-time-teaching/,0,2
2019-05-07,/about-us/join-us/,1,1
2019-05-07,/about-us/our-team/,1,1
2019-05-07,/about-us/our-team/our-board/,0,1
2019-05-07,/admissions-track-data/,0,9
2019-05-07,/admissions-track/,0,1
2019-05-07,/blog/,1,1
2019-05-07,/blog/2018-our-year-in-review/,1,1
2019-05-07,/blog/500-graduates-in-employment/,1,2
2019-05-07,/blog/7-celebrities-didnt-know-code/,0,1
2019-05-07,/blog/9-common-misconceptions-coding/,0,1
2019-05-07,/blog/9-websites-start-coding-journey/,1,11
2019-05-07,/blog/author/codeclan/,0,1
2019-05-07,/blog/author/jonathan/,11,24
2019-05-07,/blog/best-podcasts-coders-programmers/,37,102
2019-05-07,/blog/category/careers-in-tech/,0,3
2019-05-07,/blog/category/whats-new/,2,3
2019-05-07,/blog/category/whats-new/page/2/,2,5
2019-05-07,/blog/codebar-edinburgh-glasgow-coding/,1,2
2019-05-07,/blog/codeclan-ceo-melinda-matthews/,1,1
2019-05-07,/blog/codeclan-glasgow-clockwise/,10,12
2019-05-07,/blog/codeclan-highlands-gets-a-space-in-wasps/,5,5
2019-05-07,/blog/day-life-web-developer/,22,63
2019-05-07,/blog/digital-development-loan/,3,3
2019-05-07,/blog/ewa-jamie-martas-app-play-store/,0,1
2019-05-07,/blog/finding-creativity-through-code-meet-richard-product-manager-at-neu/,1,1
2019-05-07,/blog/fiona-adam-talk-ux-human-choices-bad-websites/,24,39
2019-05-07,/blog/get-involved-with-codeclans-client-xperience-programme/,0,1
2019-05-07,/blog/getting-job-in-tech-tips/,1,1
2019-05-07,/blog/good-news-for-the-next-gen-of-digital-as-grants-awarded-by-digital-xtra-fund/,1,1
2019-05-07,/blog/highlands-here-we-come/,1,1
2019-05-07,/blog/hire-developers-online-tests/,1,1
2019-05-07,/blog/learn-to-code-working/,1,1
2019-05-07,/blog/make-most-of-github/,0,1
2019-05-07,/blog/most-asked-questions/,1,5
2019-05-07,/blog/page/2/,1,1
2019-05-07,/blog/page/3/,1,1
2019-05-07,/blog/page/4/,0,1
2019-05-07,/blog/page/5/,0,3
2019-05-07,/blog/peter-support-engineer-freeagent/,3,11
2019-05-07,/blog/scottish-companies-tech-gender-gap/,2,5
2019-05-07,/blog/student-codeclan-expect-prepare/,1,1
2019-05-07,/blog/tag/funding/,1,1
2019-05-07,/blog/tag/scottish-government/,4,4
2019-05-07,/blog/took-back-control-coding/,0,5
2019-05-07,/blog/top-networking-events-scotland/,17,18
2019-05-07,/blog/why-learn-coding/,0,1
2019-05-07,/blog/why-learn-coding/coding-guide-download/,1,1
2019-05-07,/campuses/,1,4
2019-05-07,/codeclan-store/,1,2
2019-05-07,/courses/,0,1
2019-05-07,/courses/16-week-course/apply/,1,1
2019-05-07,/courses/16-week-course/info-sessions/?mc_cid=9cb8505e10&mc_eid=cce03ae29f,0,5
2019-05-07,/courses/agile-for-effective-teams/,1,1
2019-05-07,/courses/bespoke-courses/,1,1
2019-05-07,/courses/browse-all-course-dates/,1,2
2019-05-07,/courses/data-carpentry/,0,3
2019-05-07,/courses/edinburgh/,0,3
2019-05-07,/courses/full-stack-web-development/,1,1
2019-05-07,/courses/glasgow/,2,4
2019-05-07,/courses/intro-to-r/,4,5
2019-05-07,/courses/professional-software-development/,3,11
2019-05-07,/courses/professional-software-development/?fbclid=IwAR1EQaUcEKOOmmTenOXo88kZ0bVZG2m1JaP_viZsRmzlJ793tDecqbqzshw,0,3
2019-05-07,/courses/professional-software-development/?fbclid=IwAR20uH9XGzMWVNXuxkuMGLunp8QaQQRlfQNoDw1kjBqAiQ_ybGEk0g-iEqU,1,1
2019-05-07,/courses/professional-software-development/alasdairs-career-change/,5,15
2019-05-07,/courses/professional-software-development/application-and-dates/,1,2
2019-05-07,/courses/professional-software-development/apply/,1,1
2019-05-07,/courses/professional-software-development/apply/course_application_1,3,13
2019-05-07,/courses/professional-software-development/apply/course_application_2,4,5
2019-05-07,/courses/professional-software-development/career-support/,2,5
2019-05-07,/courses/professional-software-development/charlotte-case-study/,1,1
2019-05-07,/courses/professional-software-development/cost-and-funding/,2,3
2019-05-07,/courses/professional-software-development/curriculum/,3,5
2019-05-07,/courses/professional-software-development/johns-route-to-career-progression/,0,1
2019-05-07,/courses/professional-software-development/student-case-studies/,1,1
2019-05-07,/courses/professional-software-development/student-projects/,1,1
2019-05-07,/courses/programming-with-r/,0,1
2019-05-07,/courses/r-programming/,1,2
2019-05-07,/courses/statistical-modelling/,2,8
2019-05-07,/courses/understanding-programming/,2,2
2019-05-07,/courses/ux-design-fundamentals/,1,10
2019-05-07,/courses/visualisation-r/,1,1
2019-05-07,/data-analysis-announcement/,0,1
2019-05-07,/data-analysis-announcement/apply-for-data-analysis/,6,9
2019-05-07,/data-analysis-announcement/data-course-application-process/,1,1
2019-05-07,/data-protection/,1,1
2019-05-07,/edinburgh/,2,9
2019-05-07,/enquire/,2,3
2019-05-07,/events/,18,26
2019-05-07,/events/alumni-events/,2,4
2019-05-07,/events/edinburgh/,0,1
2019-05-07,/events/glasgow/,0,1
2019-05-07,/events/info-taster-session-events/,1,4
2019-05-07,/events/inverness-events/,0,2
2019-05-07,/events/inverness/,0,3
2019-05-07,/events/other-events/,0,1
2019-05-07,/events/partner-events/,2,2
2019-05-07,/for-employers/,0,4
2019-05-07,/for-employers/client-xperience/,0,2
2019-05-07,/for-employers/community-outreach/,2,2
2019-05-07,/for-employers/hire-with-codeclan/,9,26
2019-05-07,/for-employers/sponsorships/,0,2
2019-05-07,/for-employers/upskill-your-staff/,1,4
2019-05-07,/glasgow/,4,12
2019-05-07,/glasgow/?fbclid=IwAR036YJAGtArjflMvJpnfggjyXbhfSq_kq4hLcHXhvuSciorHcOjYc8xtfs,0,1
2019-05-07,/glasgow/?fbclid=IwAR30SZDpxNFM053upV_ZA5352xnS11w5gqX1lDghwoLY0W8tmIOITxT0Ad0,7,14
2019-05-07,/glasgow/?fbclid=IwAR3L6huFxJS1uklnWatpmNYOHSzBuHT9Oiu8OA3UaW4wv4juzq8T852lPho,1,1
2019-05-07,/glasgow/?fbclid=IwAR3ZrHcdAEHYONUkjwyPHX-qfRokenIDqNjnQ7puBwLp11emnbSvC9e9Oe4,0,1
2019-05-07,/highlands-academy/,6,6
2019-05-07,/inverness/,0,1
2019-05-07,/pre-course-work/,1,1
2019-05-07,/site-map/,0,1
2019-05-07,/the-codeclan-experience/,2,10
2019-05-07,/the-codeclan-experience/a-typical-day/,1,1
2019-05-07,/the-codeclan-experience/the-alumni/,8,16
2019-05-08,/,2,2
2019-05-08,/?fbclid=IwAR22gKoOuL353odnQETowOKlSiaE3obym85T_RFJVQGGQYwPsCzrxl-RJYI,0,1
2019-05-08,/about-us/,10,23
2019-05-08,/about-us/become-an-instructor/,0,2
2019-05-08,/about-us/become-an-instructor/part-time-teaching/,0,6
2019-05-08,/about-us/join-us/,2,4
2019-05-08,/about-us/our-team/,0,1
2019-05-08,/about-us/our-team/our-board/,3,7
2019-05-08,/about-us/the-board/,4,13
2019-05-08,/admissions-track-data/,0,1
2019-05-08,/admissions-track/,0,1
2019-05-08,/blog/,1,2
2019-05-08,/blog/2018-our-year-in-review/,0,1
2019-05-08,/blog/500-graduates-in-employment/,2,5
2019-05-08,/blog/7-celebrities-didnt-know-code/,1,8
2019-05-08,/blog/9-common-misconceptions-coding/,0,1
2019-05-08,/blog/9-websites-start-coding-journey/,0,2
2019-05-08,/blog/apply-immersive-programming-course/,0,1
2019-05-08,/blog/best-podcasts-coders-programmers/,0,1
2019-05-08,/blog/category/careers-in-tech/,0,1
2019-05-08,/blog/category/employers/,1,1
2019-05-08,/blog/category/inspiring-stories/page/2/,6,11
2019-05-08,/blog/codebar-edinburgh-glasgow-coding/,4,6
2019-05-08,/blog/codeclan-ceo-melinda-matthews/,0,1
2019-05-08,/blog/codeclan-second-anniversary/,0,2
2019-05-08,/blog/codeclan-students-changed-career/,7,25
2019-05-08,/blog/codeclan-students-natasha-glasgow/,1,2
2019-05-08,/blog/current-skills-perfect-coding/,0,2
2019-05-08,/blog/employers-catriona-dick-zonal/,0,1
2019-05-08,/blog/finding-a-career-you-love/,9,25
2019-05-08,/blog/finding-creativity-through-code-meet-richard-product-manager-at-neu/,1,1
2019-05-08,/blog/get-involved-with-codeclans-client-xperience-programme/,0,1
2019-05-08,/blog/good-news-for-the-next-gen-of-digital-as-grants-awarded-by-digital-xtra-fund/,1,1
2019-05-08,/blog/graphic-designer-trainee-software-developer-meet-tahnee/,0,1
2019-05-08,/blog/highlands-here-we-come/,12,22
2019-05-08,/blog/hire-developers-online-tests/,4,12
2019-05-08,/blog/hiring-developers-for-the-future/,7,12
2019-05-08,/blog/learn-to-code-working/,1,1
2019-05-08,/blog/make-most-of-github/,18,20
2019-05-08,/blog/meet-employers-andrew-lints-craneware/,50,130
2019-05-08,/blog/meet-our-graduates-daniel-at-dog/?mc_cid=0b5d0b7482&mc_eid=9011f56e5c,2,2
2019-05-08,/blog/most-asked-questions/,0,1
2019-05-08,/blog/move-to-digital-first/,13,24
2019-05-08,/blog/new-job-in-digital-codeclan/,0,1
2019-05-08,/blog/page/2/,0,3
2019-05-08,/blog/page/3/,0,2
2019-05-08,/blog/scottish-companies-tech-gender-gap/,1,1
2019-05-08,/blog/stress-awareness-month/,0,1
2019-05-08,/blog/tag/funding/,1,1
2019-05-08,/blog/top-networking-events-scotland/,1,1
2019-05-08,/blog/understanding-understanding/,4,4
2019-05-08,/blog/why-learn-coding/,10,19
2019-05-08,/blog/why-learn-coding/coding-guide-download/,1,3
2019-05-08,/campuses/,3,8
2019-05-08,/courses/,1,1
2019-05-08,/courses/16-week-course/apply/,5,6
2019-05-08,/courses/agile-for-effective-teams/,1,2
2019-05-08,/courses/bespoke-courses/,0,2
2019-05-08,/courses/browse-all-course-dates/,3,10
2019-05-08,/courses/data-carpentry/,1,3
2019-05-08,/courses/edaid-apply/,42,56
2019-05-08,/courses/edinburgh/,7,7
2019-05-08,/courses/edinburgh/?fbclid=IwAR1pXHZC1UH__klGi7S7CmoIcYHZZMaDMNdGjU2dQF-4buLPrOfZLOEkT1Y,4,8
2019-05-08,/courses/full-stack-web-development/,0,3
2019-05-08,/courses/full-stack-web-development/apply-inverness/,3,13
2019-05-08,/courses/glasgow/,4,15
2019-05-08,/courses/intro-to-r/,0,2
2019-05-08,/courses/professional-software-development/,5,15
2019-05-08,/courses/professional-software-development/?fbclid=IwAR16TZJVnz-jna3DznSE6OlZ6sYxbvJg9Ev8_fls4KJKz7xzZnG6OAbMO-8,0,1
2019-05-08,/courses/professional-software-development/?fbclid=IwAR1hWKYdt6rA45uc47gZTtcfTEWopr23D0kY-knbcA2jVcOEngmmzw2-wPA,0,1
2019-05-08,/courses/professional-software-development/alasdairs-career-change/,0,1
2019-05-08,/courses/professional-software-development/application-and-dates/,41,93
2019-05-08,/courses/professional-software-development/apply/,0,6
2019-05-08,/courses/professional-software-development/apply/course_application_1,0,2
2019-05-08,/courses/professional-software-development/apply/course_application_2,1,1
2019-05-08,/courses/professional-software-development/career-support/,5,8
2019-05-08,/courses/professional-software-development/cost-and-funding/,1,4
2019-05-08,/courses/professional-software-development/curriculum/,0,1
2019-05-08,/courses/professional-software-development/student-case-studies/,3,5
2019-05-08,/courses/professional-software-development/student-projects/,0,1
2019-05-08,/courses/programming-with-r/,1,1
2019-05-08,/courses/r-programming/,0,1
2019-05-08,/courses/understanding-programming/,0,1
2019-05-08,/courses/ux-design-fundamentals/,0,1
2019-05-08,/courses/visualisation-r/,1,1
2019-05-08,/data-analysis-announcement/,0,1
2019-05-08,/data-analysis-announcement/apply-for-data-analysis/,1,1
2019-05-08,/data-analysis-announcement/data-course-application-process/,1,3
2019-05-08,/data-protection/,1,1
2019-05-08,/edinburgh/,7,22
2019-05-08,/enquire/,1,2
2019-05-08,/events/,4,9
2019-05-08,/events/edinburgh/,10,10
2019-05-08,/events/glasgow/,1,1
2019-05-08,/events/info-taster-session-events/,16,30
2019-05-08,/events/inverness-events/,1,3
2019-05-08,/events/other-events/,1,2
2019-05-08,/events/partner-events/,0,1
2019-05-08,/for-employers/,8,8
2019-05-08,/for-employers/become-a-partner/,1,2
2019-05-08,/for-employers/client-xperience/,0,1
2019-05-08,/for-employers/employer-case-studies/,3,5
2019-05-08,/for-employers/hire-with-codeclan/,1,2
2019-05-08,/for-employers/sponsorships/,1,1
2019-05-08,/for-employers/upskill-your-staff/,0,1
2019-05-08,/glasgow/,1,7
2019-05-08,/highlands-academy/,0,1
2019-05-08,/inverness/,0,1
2019-05-08,/nikos,2,2
2019-05-08,/pre-course-work/,5,15
2019-05-08,/site-map/,0,1
2019-05-08,/the-codeclan-experience/,0,1
2019-05-08,/the-codeclan-experience/a-typical-day/,2,2
2019-05-08,/the-codeclan-experience/the-alumni/,1,1
2019-05-09,/,0,2
2019-05-09,/?fbclid=IwAR359bN5Pi4uZkzwTP_OZfAYPsC0qmeWVvDcBbu6og5DARN4SoFHF2NgOUM,0,1
2019-05-09,/about-us/,20,27
2019-05-09,/about-us/become-an-instructor/,1,3
2019-05-09,/about-us/become-an-instructor/part-time-teaching/,1,2
2019-05-09,/about-us/join-us/,0,1
2019-05-09,/about-us/our-team/,1,1
2019-05-09,/about-us/our-team/our-board/,0,4
2019-05-09,/accessibility/,1,3
2019-05-09,/admissions-track-data/,0,1
2019-05-09,/admissions-track/,0,1
2019-05-09,/blog/,2,3
2019-05-09,/blog/2018-our-year-in-review/,5,13
2019-05-09,/blog/500-graduates-in-employment/,1,1
2019-05-09,/blog/7-celebrities-didnt-know-code/,0,3
2019-05-09,/blog/9-common-misconceptions-coding/,0,2
2019-05-09,/blog/9-websites-start-coding-journey/,3,3
2019-05-09,/blog/author/codeclan/,0,1
2019-05-09,/blog/author/lillian/,2,6
2019-05-09,/blog/best-podcasts-coders-programmers/,0,1
2019-05-09,/blog/call-centre-advisor-developer/,2,4
2019-05-09,/blog/category/careers-in-tech/,1,1
2019-05-09,/blog/category/careers-in-tech/page/2/,1,1
2019-05-09,/blog/category/employers/,1,3
2019-05-09,/blog/category/inspiring-stories/,6,10
2019-05-09,/blog/category/learning-to-code/,0,1
2019-05-09,/blog/category/whats-new/,0,2
2019-05-09,/blog/ceo-scottish-tech-startup-awards/,6,13
2019-05-09,/blog/codeclan-ceo-melinda-matthews/,8,24
2019-05-09,/blog/codeclan-ceo-women-tech/,0,5
2019-05-09,/blog/codeclan-highlands-gets-a-space-in-wasps/,0,1
2019-05-09,/blog/codeclan-scoops-scotlandis-award/,1,2
2019-05-09,/blog/codeclan-students-meet-employers-at-speed-networking-event/,5,13
2019-05-09,/blog/day-life-software-developer/,1,3
2019-05-09,/blog/digital-development-loan/,1,1
2019-05-09,/blog/finding-creativity-through-code-meet-richard-product-manager-at-neu/,2,3
2019-05-09,/blog/finding-creativity-through-code-meet-richard-product-manager-at-neu/?fbclid=IwAR2Wx9z0woq40lDYZnodvqlN5Une97MrgY5jduBOfp-OyHuHs9gPLuc3vZY,3,8
2019-05-09,/blog/finding-creativity-through-code-meet-richard-product-manager-at-neu/?fbclid=IwAR3C3_WtJ7iGL4f9jeUlPbmOvwgsW8gT_2-g__mVRNuEr1w9gW4ac0injpU,0,1
2019-05-09,/blog/free-courses-launched-techmums/,1,2
2019-05-09,/blog/get-involved-with-codeclans-client-xperience-programme/,0,1
2019-05-09,/blog/getting-job-in-tech-tips/,1,12
2019-05-09,/blog/good-news-for-the-next-gen-of-digital-as-grants-awarded-by-digital-xtra-fund/,2,5
2019-05-09,/blog/graduate-kate-developer-cultivate/,1,1
2019-05-09,/blog/graduates-charley-junior-developer/,0,1
2019-05-09,/blog/graduates-hayley-microbiologist-software-developer/,1,1
2019-05-09,/blog/graduates-journalist-junior-developer/,0,1
2019-05-09,/blog/graphic-designer-trainee-software-developer-meet-tahnee/,2,2
2019-05-09,/blog/hire-developers-online-tests/,1,1
2019-05-09,/blog/learn-to-code-working/,2,3
2019-05-09,/blog/leaving-oil-gas-for-a-career-in-tech-roberts-story/,1,1
2019-05-09,/blog/leaving-oil-gas-for-a-career-in-tech-roberts-story/?fbclid=IwAR01XYlAQiZxPhKMadH9uxMldvxEP80RB3T6rAnG5fA4DISF1FPvD7bVff4,1,2
2019-05-09,/blog/leaving-oil-gas-for-a-career-in-tech-roberts-story/?fbclid=IwAR0CY_1iEZiWYurDsb1VeLYrZzDWcWZ242CfO6P2mpH9OCwufFfGJ3EPZ4E,0,1
2019-05-09,/blog/leaving-oil-gas-for-a-career-in-tech-roberts-story/?fbclid=IwAR0G8x4xkJ9eI2O9N6x69EQhkjXrI3tDTlt-kwjgCsLuyOZXaOyi3fb2uy4,0,1
2019-05-09,/blog/leaving-oil-gas-for-a-career-in-tech-roberts-story/?fbclid=IwAR0uWnkDru2K2n66RA4E6dLEBdgCZB38Yq6_E2xBgy5y_TSG0k3IQxCDs5E,1,1
2019-05-09,/blog/leaving-oil-gas-for-a-career-in-tech-roberts-story/?fbclid=IwAR0uZJU9gBO5snYEtaM1R48cKnPNlhEAIVfWrp00Mh0HIQYL9T5dR-Q6ZkE,0,3
2019-05-09,/blog/leaving-oil-gas-for-a-career-in-tech-roberts-story/?fbclid=IwAR1ArsW3c8X6K2tOpxXQ4GRZjl2dPFMxIRw20oPYvPA3tKcn0mb8cA9G-QQ,0,1
2019-05-09,/blog/leaving-oil-gas-for-a-career-in-tech-roberts-story/?fbclid=IwAR1GQkR-EWUL3eX4y1tmsXdwmRvM2Z39jG7BeGLGo7w-vbLMNuDG4b6_Iv0,1,4
2019-05-09,/blog/leaving-oil-gas-for-a-career-in-tech-roberts-story/?fbclid=IwAR3GmYMGSv_bFp8ttF_yBC8lnlnUwDCoNlSX98TOSFLJ9C0Rf1xLFcgR9wU,3,5
2019-05-09,/blog/leaving-oil-gas-for-a-career-in-tech-roberts-story/?fbclid=IwAR3k2N3saVbquTUSvFxi8fIX08F2mZUUBC_8zOC8qwk0ZCr1vcWI8WyRBHA,1,1
2019-05-09,/blog/leaving-oil-gas-for-a-career-in-tech-roberts-story/?fbclid=IwAR3L_KNfC9rzjLWOYzqMTGRsyfdGlea4fYQNlIgH8YqMd8gbeZGAkdNxsxU,0,2
2019-05-09,/blog/make-most-of-github/,0,1
2019-05-09,/blog/meet-ally-software-development-instructor-at-codeclan/,1,3
2019-05-09,/blog/meet-our-graduates-daniel-at-dog/,34,79
2019-05-09,/blog/meet-our-partners-inoapps/,0,1
2019-05-09,/blog/meet-rob-codeclan-graduate-and-now-graduate-mobile-developer-at-xdesign/,2,2
2019-05-09,/blog/most-asked-questions/,0,4
2019-05-09,/blog/new-job-in-digital-codeclan/,0,1
2019-05-09,/blog/peter-support-engineer-freeagent/,4,10
2019-05-09,/blog/primary-teacher-to-java-developer/,0,1
2019-05-09,/blog/scottish-companies-tech-gender-gap/,0,9
2019-05-09,/blog/student-codeclan-expect-prepare/,6,15
2019-05-09,/blog/tag/scholarship/,1,2
2019-05-09,/blog/three-social-impact-initiatives-we-support-and-why-you-should-too/,1,1
2019-05-09,/blog/towards-a-diverse-tech-industry-meet-vicky-junior-software-developer/,12,44
2019-05-09,/blog/why-learn-coding/,1,2
2019-05-09,/blog/why-learn-coding/coding-guide-download/,1,1
2019-05-09,/campuses/,2,4
2019-05-09,/courses/,0,1
2019-05-09,/courses/agile-for-effective-teams/,0,1
2019-05-09,/courses/bespoke-courses/,10,18
2019-05-09,/courses/browse-all-course-dates/,0,1
2019-05-09,/courses/edaid-apply/,4,5
2019-05-09,/courses/edinburgh/,5,17
2019-05-09,/courses/full-stack-web-development/,1,3
2019-05-09,/courses/glasgow/,1,2
2019-05-09,/courses/intro-to-r/,0,3
2019-05-09,/courses/inverness/,9,11
2019-05-09,/courses/professional-software-development/,0,4
2019-05-09,/courses/professional-software-development/?fbclid=IwAR0YWjTqrjggEcb2dUPeg5fLb5aHfsr_f4-W8ouPsqL8I5nh7p0tiY-6Hwo,1,8
2019-05-09,/courses/professional-software-development/?fbclid=IwAR2KDf2tqsEBEYG7czJD4Qf-n7HNVMOGIN6ESsvDFZcKqmqO504K-msm7PE,5,13
2019-05-09,/courses/professional-software-development/?fbclid=IwAR2TtbORQxP5vS5ZsIQHIGIFS-7bzofVFqfv2ljP3UQEv6BhpI2EzcJ7LlI,0,1
2019-05-09,/courses/professional-software-development/alasdairs-career-change/,2,2
2019-05-09,/courses/professional-software-development/application-and-dates/,0,1
2019-05-09,/courses/professional-software-development/apply/,2,2
2019-05-09,/courses/professional-software-development/apply/course_application_1,0,1
2019-05-09,/courses/professional-software-development/apply/course_application_2,1,5
2019-05-09,/courses/professional-software-development/career-support/,0,3
2019-05-09,/courses/professional-software-development/cost-and-funding/,1,2
2019-05-09,/courses/professional-software-development/curriculum/,1,1
2019-05-09,/courses/professional-software-development/student-projects/,0,1
2019-05-09,/courses/programming-with-r/,1,3
2019-05-09,/courses/r-programming/,1,2
2019-05-09,/courses/understanding-programming/,3,13
2019-05-09,/courses/ux-design-fundamentals/,0,1
2019-05-09,/data-analysis-announcement/,3,3
2019-05-09,/data-analysis-announcement/apply-for-data-analysis/,1,3
2019-05-09,/data-analysis-announcement/apply-for-data-analysis/data_analysis_application_1,29,108
2019-05-09,/data-analysis-announcement/apply-for-data-analysis/data_analysis_application_2,4,14
2019-05-09,/data-analysis-announcement/data-course-application-process/,13,29
2019-05-09,/data-protection/,0,1
2019-05-09,/edinburgh/,2,2
2019-05-09,/enquire/,1,1
2019-05-09,/events/,54,168
2019-05-09,/events/alumni-events/,1,1
2019-05-09,/events/edinburgh/,0,1
2019-05-09,/events/glasgow/,0,1
2019-05-09,/events/info-taster-session-events/,1,3
2019-05-09,/events/inverness-events/,1,1
2019-05-09,/events/other-events/,0,1
2019-05-09,/events/partner-events/,0,9
2019-05-09,/for-employers/,7,15
2019-05-09,/for-employers/become-a-partner/,1,1
2019-05-09,/for-employers/client-xperience/,1,4
2019-05-09,/for-employers/employer-case-studies/,1,1
2019-05-09,/for-employers/employer-case-studies/zonal-case-study/,16,88
2019-05-09,/for-employers/hire-with-codeclan/,1,1
2019-05-09,/for-employers/sponsorships/,19,36
2019-05-09,/for-employers/upskill-your-staff/,10,20
2019-05-09,/glasgow/,2,5
2019-05-09,/glasgow/?fbclid=IwAR0-dL57n1jaqpWbaUHuIZOqeCG7-2L-vNxfp9eVtqQUhCvvZ3P3neJpV7A,1,1
2019-05-09,/glasgow/?fbclid=IwAR31gQYAwg8xCVo1xXTY8rrKn0tkTOgcr1NMT8uFcwnsT3-LKn-Jyh8LKbQ,1,1
2019-05-09,/glasgow/?fbclid=IwAR3Mnd8V3VVWLQNVKwxB1lRUfQ57qrzzK93orS2J19fajjBQYFRlvbtXajE,59,85
2019-05-09,/glasgow/?fbclid=IwAR3U8FkNFo70LVptDjJlt4Pmf_7G-lrChn8htWPR9dIHapU5joGlNLWkPW8,0,1
2019-05-09,/highlands-academy/,0,2
2019-05-09,/inverness/,1,2
2019-05-09,/nikos,17,21
2019-05-09,/pre-course-work/,0,1
2019-05-09,/scotland-place-to-work-digital/,1,6
2019-05-09,/tech-boom/zonal-case-study/,4,7
2019-05-09,/the-codeclan-experience/,0,5
2019-05-09,/the-codeclan-experience/a-typical-day/,2,6
2019-05-09,/the-codeclan-experience/the-alumni/,1,1
2019-05-10,/,2,3
2019-05-10,/?s=learning+ruby+,0,1
2019-05-10,/?s=ruby,2,5
2019-05-10,/about-us/,5,8
2019-05-10,/about-us/become-an-instructor/,3,9
2019-05-10,/about-us/become-an-instructor/part-time-teaching/,0,1
2019-05-10,/about-us/join-us/,7,18
2019-05-10,/about-us/our-team/,0,1
2019-05-10,/about-us/our-team/?elementor-preview=61&ver=1557491411,1,1
2019-05-10,/about-us/our-team/our-board/,77,150
2019-05-10,/about/,1,1
2019-05-10,/admissions-track-data/,0,2
2019-05-10,/admissions-track/,2,3
2019-05-10,/blog/,0,1
2019-05-10,/blog/2018-our-year-in-review/,1,1
2019-05-10,/blog/500-graduates-in-employment/,5,14
2019-05-10,/blog/7-celebrities-didnt-know-code/,1,2
2019-05-10,/blog/9-common-misconceptions-coding/,20,25
2019-05-10,/blog/9-websites-start-coding-journey/,13,19
2019-05-10,/blog/author/lillian/,2,4
2019-05-10,/blog/author/lillian/page/2/,2,18
2019-05-10,/blog/best-podcasts-coders-programmers/,0,1
2019-05-10,/blog/built-munro-bagger-site/,8,19
2019-05-10,/blog/category/careers-in-tech/,0,2
2019-05-10,/blog/category/careers-in-tech/page/2/,1,1
2019-05-10,/blog/category/careers-in-tech/page/3/,0,1
2019-05-10,/blog/category/employers/,0,1
2019-05-10,/blog/category/employers/page/2/,0,2
2019-05-10,/blog/category/inspiring-stories/,0,1
2019-05-10,/blog/category/inspiring-stories/page/2/,1,3
2019-05-10,/blog/category/inspiring-stories/page/3/,1,4
2019-05-10,/blog/category/instructor-blogs/,1,3
2019-05-10,/blog/category/learning-to-code/,1,5
2019-05-10,/blog/category/learning-to-code/page/2/,1,5
2019-05-10,/blog/category/learning-to-code/page/3/,0,5
2019-05-10,/blog/category/whats-new/,0,7
2019-05-10,/blog/category/whats-new/page/3/,8,17
2019-05-10,/blog/change-story-not-just-career/,6,6
2019-05-10,/blog/claires-coding-journey-from-hobby-to-career/,0,3
2019-05-10,/blog/codeclan-launches-new-data-analysis-course/,0,2
2019-05-10,/blog/codeclan-students-changed-career/,1,1
2019-05-10,/blog/congratulations-scottish-digital-tech-sector/,5,17
2019-05-10,/blog/congratulations-scottish-digital-tech-sector/?fbclid=IwAR1HyovCJx6mCa5aLYFc-KG-FZjdIVbBnTC7pxqAZNPb5Wi7lHnm4sNAI_c,0,1
2019-05-10,/blog/creatives-make-good-coders/,1,1
2019-05-10,/blog/david-nhs-junior-developer/,1,1
2019-05-10,/blog/day-life-web-developer/,1,1
2019-05-10,/blog/finding-creativity-through-code-meet-richard-product-manager-at-neu/,1,1
2019-05-10,/blog/fiona-adam-talk-ux-human-choices-bad-websites/,41,62
2019-05-10,/blog/get-involved-with-codeclans-client-xperience-programme/,1,7
2019-05-10,/blog/getting-job-in-tech-tips/,1,6
2019-05-10,/blog/glasgow-coding-bootcamp-career/,0,2
2019-05-10,/blog/good-news-for-the-next-gen-of-digital-as-grants-awarded-by-digital-xtra-fund/,1,2
2019-05-10,/blog/graduate-kate-developer-cultivate/,43,152
2019-05-10,/blog/graduate-natalie-ux-analyst/,1,1
2019-05-10,/blog/graduates-peter-tester-junior-software-developer/,0,1
2019-05-10,/blog/highlands-here-we-come/,12,13
